N_Season,N_Date,Momentum_3d,Momentum_6d,Momentum_9d,Momentum_12d,Momentum_15d,Momentum_18d,Momentum_31d,Momentum_41d,Momentum_51d,Momentum_61d,Resistance30d,Support30d,CTrendHigh_10d,CTrendHigh_20d,CTrendHigh_50d,CTrendLow_10d,CTrendLow_20d,CTrendLow_50d,Velocity_21d,EMA20,EMA50,SMA5,SMA10,SMA20,SMA50,STD20,STDSLP20,STD50,RSI6,RSI24SLP5,RSI24,RSI50SLP5,RSI50,RSI10_P10,RSI20_P20,IXICMomDiff_10,IXICMomDiff_20,IXICMomDiff_50,ADTM23day,MAADTM8ma23day,LWR3ma9day,MACD12To26m9,DIF12To26,DEA12To26m9,HistoryAvgDiff30,NC_Highest10d,VC_Highest10dV,VC_Highest10dRawV
Spring,"2015-03-03",0.0044258665,0.0030764027,0.04207477,0.021101093,0.06672287,0.014282683,0.080909096,-0.060014017,0.05781706,-0.059471365,0.17561924,-0.013688439,0.0108627705,0.09754278,0.19077002,-0.009139584,0.08766656,0.18195404,0.60947454,1.0273832,1.081009,1.0010524,0.9966405,1.0258143,1.1050501,0.036497407,-0.0023476607,0.06511134,61.76706,-0.5183922,60.96787,0.07943954,52.98253,72.308426,62.08992,0.0037186332,-0.029323608,-0.119557396,0.7726065516471863,0.7522021532058716,-1.8239053,-0.8675432,3.954277,4.3880486,1.0602247,Stay,3.8606432E-4,129.57
Autumn,"2014-08-27",0.0155115705,0.011769448,0.032877855,0.023407115,0.018126318,-0.022643276,0.016322356,0.03496183,0.015517554,0.018045362,0.024099007,-0.022904648,0.05820668,0.04773901,0.115553826,0.048521396,0.036151107,0.102406025,1.2177689,1.0349692,1.0696856,1.0082729,1.019058,1.044457,1.0700854,0.027202874,0.0016578808,0.03154291,87.04505,2.4561265,57.27456,-0.0848999,66.20375,61.87013,58.941555,-0.025498722,-0.020001823,-0.05312337,0.5310949683189392,0.538726806640625,-3.2507124,0.6902642,1.8435287,1.4983966,1.0573437,High,0.011406777,102.88605
Winter,"2014-10-21",0.07242273,-0.05003448,0.010631779,0.01541256,-0.0090269055,0.0023877965,0.017724006,-0.021974694,0.059517466,-0.021537922,-2.911262E-4,0.0164342,0.053635415,0.024771536,0.09793907,-0.005165722,-0.023075474,0.035638925,1.5251502,1.028157,1.0351367,1.037776,1.0300457,1.0282423,1.0239706,0.014907327,5.657988E-4,0.01709158,24.433395,1.123272,51.25905,-0.07854767,67.27539,54.001663,54.361073,-0.033828624,-0.038945958,-0.06825813,0.1770772635936737,0.043505314737558365,-42.85722,0.17051789,-0.13710785,-0.2223668,1.0197462,Very_High,0.07066608,109.39207
Spring,"2015-02-17",0.041215323,0.040493257,0.016146429,0.020031067,0.04536664,0.038090907,-0.060014017,0.05781706,-0.059471365,0.0031504047,0.053370792,-0.06672009,0.09097168,0.18127473,0.11741365,0.097699076,0.19464564,0.10694893,0.96601766,1.071266,1.1145589,1.0173172,1.0442485,1.0853475,1.1281466,0.047076467,0.0011966154,0.04424884,83.48884,-2.0456016,54.293545,0.021398162,58.422455,62.061176,56.893578,-0.033649374,-0.11475844,-0.079746075,0.6757040619850159,0.7064315676689148,-7.6917667,1.9217038,4.089836,3.1289842,1.1290646,Very_High,0.036623225,133.6
Winter,"2014-10-15",-0.039393395,0.015991073,-0.005238054,0.012671033,-0.020066578,-0.0017660873,-0.021346733,0.04883747,0.034068942,0.006316552,-0.0011627036,-0.024751462,0.010825272,-1.9662525E-4,0.06904522,-0.035663582,-0.05378272,0.013707335,1.7371814,0.9769357,0.9855973,0.97961235,0.9787864,0.97374463,0.977923,0.013465087,3.3896248E-4,0.022028813,61.8203,-0.46247634,56.726402,-0.06260224,66.0758,51.231968,53.643208,-0.030153943,-0.03752939,-0.062148675,0.01970500499010086,0.11496400833129883,-66.53359,-0.48494098,-0.2281189,0.014351595,0.9726049,Very_High,0.08290476,106.48618
Summer,"2014-05-15",0.0022637355,0.0014973148,5.573365E-4,-0.0038063333,0.042449053,0.08076685,-0.03681924,0.029948527,7.5336173E-4,-0.027032953,0.10294756,-0.05354844,0.010200752,0.15309708,0.1236417,0.003939067,0.14495985,0.112523764,0.7378786,1.0217023,1.0585781,0.99637175,0.9963334,1.0241315,1.0764414,0.045331158,-0.0025053434,0.049197823,58.26823,-1.277214,48.35456,-0.067847446,51.782803,73.432175,60.249508,-0.01279148,-0.14234938,-0.18037459,0.6914083957672119,0.6051679849624634,-17.603401,-0.3001256,2.114479,2.2645419,1.066672,Very_High,0.07973531,90.81507
Summer,"2015-04-22",0.018530222,-0.0065354477,0.0035757218,0.016791165,0.00999288,0.013603765,-0.0058612064,-0.022150476,0.10814867,0.092085496,0.015956601,-0.017528318,0.033465218,0.020228146,0.09003679,0.0016003597,-0.010982929,0.056911238,0.9782488,1.0176152,1.0328248,1.0142732,1.0146408,1.021669,1.0151038,0.011307532,5.1470474E-6,0.01754648,60.15428,1.3161507,51.63942,-0.05089264,62.28301,54.201515,55.447758,0.0026165433,-0.0059211743,-0.019012056,0.27703672647476196,0.4264028072357178,-30.840385,0.29372454,0.53173065,0.38486838,1.0255228,?,?,?
Spring,"2014-03-25",0.028496385,0.0018951308,-0.014536512,0.00716961,-4.7081264E-4,0.027265554,0.03429016,-0.06248375,0.017154528,-0.05542272,0.036090896,-0.0046334,0.019044476,0.036689878,0.00992237,0.0031168466,0.025431804,0.0039189095,1.1186671,1.0238004,1.0230409,1.0179077,1.0230519,1.0265474,1.0285399,0.010480956,2.6413184E-4,0.02702739,56.621925,-0.12315674,46.74553,0.014067078,29.86908,46.946735,48.547222,-0.042836804,-0.044425093,0.010560302,0.36033308506011963,0.26762327551841736,-72.92504,0.32909808,0.27111053,0.1065615,1.020971,Little_High,0.005955144,76.9681
Summer,"2014-05-02",-0.0019536226,0.042449053,0.08076685,0.020950744,-0.023969213,-0.008598104,0.019332768,6.404181E-4,-0.022744449,0.06866977,0.030656852,-0.030378334,0.15033858,0.10494006,0.1162569,0.113607205,0.064932205,0.082325354,0.62080663,1.0622967,1.0890262,1.0007868,1.0418259,1.0849506,1.1018493,0.051767923,0.006276363,0.035277165,86.694016,2.2629387,43.16596,-0.03917923,48.1526,50.32705,44.586544,-0.12983091,-0.13151547,-0.13952008,0.5011836886405945,0.47236528992652893,-14.067905,1.9598317,2.260109,1.2801931,1.090485,Very_High,0.017182969,84.73642
Spring,"2015-03-16",0.0016031819,-0.049307853,-0.019773595,0.0044258665,0.0030764027,0.04207477,0.09146398,0.090425424,-0.033790726,0.016440742,0.12532322,0.00449986,-0.007906039,0.013884504,0.13904591,-0.042322684,-0.021501927,0.10030262,0.5956498,0.99640626,1.0296489,1.0080839,0.99340874,0.9783807,1.0459884,0.022160739,-3.61979E-4,0.06869566,29.35353,-0.35884857,70.12416,0.037958525,54.873234,60.35125,67.57301,0.024437875,0.029813621,-0.07551406,0.2108341008424759,0.23865360021591187,-74.918846,-2.1529279,0.91165924,1.9881232,0.9945656,Very_High,0.034413792,129.25
Spring,"2014-03-27",-0.0017831104,0.013019961,-0.011498759,-0.008964498,0.006193663,0.014003811,-0.024990078,0.059769038,-0.044177324,-0.05697929,0.021554641,-0.03308082,0.017307214,0.038238913,0.010162543,0.00961899,0.03526799,-3.944531E-4,0.86981845,1.0075119,1.0080501,0.99740535,1.0070301,1.0093011,1.0142691,0.009507574,2.0812899E-4,0.027370675,47.359554,-0.7866386,47.113125,-0.001222229,34.032333,48.953278,47.41243,-0.043149073,-0.07197197,6.7271106E-4,0.507951557636261,0.3114638328552246,-59.18335,0.2852014,0.32508087,0.18248017,1.009905,Stay,0.003656584,76.19422
Summer,"2014-05-21",0.019522388,-0.005371648,0.009366702,0.0019220154,0.0140389325,0.038506847,0.006969302,-0.027766472,0.020497294,0.014852584,0.14880642,-0.014208774,0.03494691,0.1638647,0.14742441,0.022010615,0.14532623,0.12782125,0.61825085,1.0358672,1.0765206,1.0098634,1.0179939,1.0266689,1.0965185,0.016832095,-0.0065698633,0.05308837,61.63824,-3.1282105,65.51701,-0.05806427,51.04473,66.07055,64.55147,-0.012997816,-0.15947054,-0.18733628,0.7808403968811035,0.7162522673606873,-49.910473,-0.11791706,2.1401825,2.199141,1.073908,Very_High,0.070331246,91.54815
Spring,"2015-01-07",-0.051830333,-0.011160906,0.0060053677,0.0059892307,0.01761513,-0.054016147,0.005047501,0.07099452,0.048917416,0.032401085,0.02473058,-0.07479318,-0.0021148843,-0.012211247,0.08273256,-0.0655533,-0.0626232,0.014027721,0.8527972,0.97406137,0.9803446,0.9977406,0.9751657,0.9732984,0.9645485,0.024101691,5.705148E-4,0.03472763,40.372837,0.0149383545,51.24064,-0.10550537,66.67932,54.397167,55.425667,0.016505629,0.030643495,0.010624308,-0.09737306088209152,-0.2064233422279358,-12.330865,-1.2671869,-1.0214539,-0.38786042,0.95334995,Very_High,0.04667279,112.804794
Summer,"2015-04-02",0.01023778,-0.0013434342,-0.04170876,0.012708487,0.038672253,-0.027430464,0.007129954,0.090531655,0.10024129,0.003970862,0.035418175,-0.052209184,-0.021353982,-0.017553415,0.14342889,-0.033751987,-0.021151429,0.14145969,0.61885196,0.99974453,1.0184453,1.0047785,1.0017263,0.99954927,1.0108753,0.013525602,-6.08802E-4,0.043733053,36.61066,1.3647316,58.350033,-0.054439545,61.258102,57.81403,56.106827,0.007556135,0.0066769384,-0.102014765,-0.2039346694946289,-0.2531838119029999,-49.457825,-0.6027221,0.057144165,0.35850522,0.98892224,Very_High,0.02397268,128.57
Summer,"2014-05-23",0.015913678,0.016832106,0.0022637355,0.0014973148,5.573365E-4,-0.0038063333,0.086350076,-0.029642059,0.009859608,0.02482758,0.13559684,-0.022631316,0.034184918,0.08449716,0.14546828,0.018639034,0.071222074,0.13513173,0.7513571,1.0409827,1.0833712,1.0110766,1.0229023,1.0322182,1.1042678,0.013354767,-0.006395278,0.055018142,54.897728,-1.5190232,72.12242,-0.057968903,51.2795,69.45551,65.226585,-0.011297703,-0.08416894,-0.18421827,0.8019513487815857,0.7445005178451538,-42.961746,-0.0051813126,2.168457,2.1710477,1.056736,Very_High,0.082345374,93.801025
Autumn,"2014-09-26",0.0014909037,0.006965558,-0.00992107,0.036934935,0.021750199,-0.047933187,0.062194448,-0.007276892,0.012168903,0.013472922,0.06323664,-0.0068180687,0.014787172,0.001556881,0.08576862,-0.01907249,-0.037810136,0.060884256,0.85835797,1.0022713,1.0230925,0.99936515,0.9966464,1.000914,1.0202966,0.016577937,2.8678885E-4,0.027923567,53.549957,-0.41932678,71.90932,0.0310524,59.56009,53.339115,58.72656,-0.015525859,-5.9681386E-4,-0.04264511,0.3090799152851105,0.48637640476226807,-24.063461,-0.5231377,0.5208893,0.7824581,1.000632,Very_High,0.01617876,101.537254
Autumn,"2014-09-10",0.021750199,-0.047933187,0.02256985,0.0155115705,0.011769448,0.032877855,-0.0138268545,0.032964658,0.06727896,-0.033390045,0.032564193,-0.045862857,0.015566497,0.06399677,0.1052249,-0.046797514,0.005543407,0.04917161,1.7293286,1.016193,1.0427883,1.0213575,1.006417,1.0095608,1.0400966,0.018263875,-0.0021609832,0.028779062,32.214294,-0.563707,61.944897,-0.017282868,62.45222,72.33232,66.44641,0.009117361,-0.007994588,-0.059311554,0.5545207858085632,0.5455766320228577,-10.578351,-0.8893244,0.79364777,1.23831,1.0247701,Very_High,0.019187057,102.20174
Spring,"2015-01-30",0.04216339,-0.010157978,0.02181831,-0.041371226,0.009063432,0.033244047,0.016440742,-0.08904965,0.029248618,0.059360728,0.04184811,-0.015339626,0.09031438,0.053370792,0.023192339,0.022220105,-0.027473034,-0.037687603,1.3603433,1.044695,1.0571158,1.0212513,1.0430443,1.0589153,1.0417999,0.030667828,0.0015936528,0.030490141,69.42167,1.7037323,42.493755,0.047792815,57.732014,45.223927,53.474598,-0.06986175,-0.06401275,-0.034524832,0.2222214788198471,0.2187868356704712,-37.5982,2.0476868,1.2168274,0.19298403,1.0542649,Very_High,0.06652606,127.48
Spring,"2015-01-06",-0.06494174,-0.0062705385,0.0033879783,0.054331716,-0.025387513,0.012977575,4.3306983E-4,0.055611648,0.058537744,0.042831056,0.02473058,-0.07479318,0.0053261607,-0.033703193,0.08273256,-0.054491155,-0.09246249,0.014027721,1.3990858,0.95797634,0.96601325,0.9753279,0.9571851,0.95782787,0.9517191,0.023767684,4.2444578E-4,0.0360356,40.372837,0.87304914,51.24064,-0.099746704,66.23808,54.397167,51.582718,0.024756845,0.044580672,0.011962971,-0.16736367344856262,-0.1819586604833603,-19.472837,-1.3134217,-0.895134,-0.2384231,0.94346094,Very_High,0.054174647,112.804794
Spring,"2015-01-28",0.045800652,0.04228503,-0.0029347618,0.0052184626,0.050215766,-0.06494174,0.0024942858,-0.062568314,0.075150885,0.047654957,0.008523656,-0.060265735,0.06382975,0.04556942,0.05773457,0.0011017703,-0.041073002,-0.023028754,3.0598688,1.0402005,1.0460707,1.0241947,1.044654,1.0484297,1.0267901,0.022643689,-1.8139966E-4,0.029467952,61.532444,1.6211433,46.37511,0.07232742,56.179398,42.42165,52.036987,-0.049845308,-0.047363482,-0.040701885,0.19242732226848602,0.23368945717811584,-71.69671,1.155128,0.30408478,-0.27347925,1.0442196,Very_High,0.061742406,124.92
Summer,"2014-04-15",-0.023969213,-0.008598104,-0.034864943,0.0046851123,-0.0074606985,0.028496385,0.006342694,-0.012905131,0.089841105,-0.09933327,0.030714873,-0.009038132,-0.026039278,-0.007913828,0.045672126,-0.04739464,-0.02640903,0.030223712,1.114544,0.9793669,0.97473806,0.99110234,0.982265,0.9733693,0.9769261,0.015956605,7.251419E-4,0.017441468,32.782753,-0.061519623,48.897198,-0.02251358,45.020958,49.753777,52.72312,-0.007189274,-0.04370926,-0.05398067,-0.36537379026412964,-0.2415231168270111,-77.49241,-0.6283889,-0.4193573,-0.105162844,0.975562,Very_High,0.1491259,84.03823
Autumn,"2014-07-25",0.031580012,-0.0032620952,-0.028896337,0.01058255,0.016192647,0.014983582,-0.040050972,0.04951916,0.054070983,0.0056193573,0.028474273,-0.024483152,0.024385076,0.0750137,0.1469032,0.0021385027,0.043652408,0.10866248,0.925318,1.030678,1.0662766,1.0162311,1.0231298,1.0294434,1.0604166,0.015453046,-0.0012739502,0.032669958,42.373127,-1.5753822,67.72162,-0.15782166,69.31799,66.66725,66.46035,-0.019294225,-0.06476775,-0.07459817,0.5430588126182556,0.40924301743507385,-63.10812,0.13016248,1.347992,1.2829107,1.0430878,Very_High,0.01635327,98.13334
Winter,"2014-10-08",0.01541256,-0.0090269055,0.0023877965,-0.038605053,-0.0020737748,0.011652311,-0.037331637,0.06581291,-0.0138268545,0.032964658,0.022068776,-0.046797514,-0.004569632,0.012560639,0.034686636,-0.028557315,0.0056260084,0.0055877096,0.87339896,1.0066214,1.0197539,1.0106478,1.010678,1.0016345,1.0146027,0.0117702745,-6.1063265E-4,0.024535801,39.721287,-2.1263359,60.408978,-0.049571227,64.93652,49.957764,60.208035,0.0030509327,-0.047253706,-0.01703709,-0.016265692189335823,0.11525004357099533,-46.041016,-0.31936023,0.025680542,0.18536066,1.0031899,Very_High,0.02967064,103.253006
Autumn,"2014-07-09",0.016192647,0.014983582,0.030151855,-0.020912351,-0.0048748483,-0.020842165,0.08127264,0.032333136,0.04059096,0.06989138,0.06309727,0.01115917,0.055155925,0.018411366,0.14374259,0.036922015,-5.344019E-4,0.14976214,0.7609784,1.028771,1.069381,1.0057566,1.0214047,1.0303075,1.0663955,0.01779021,0.0011173114,0.040168706,76.00453,2.2798371,66.42352,-0.122615054,63.5702,61.395573,65.66972,-0.039423604,0.013782591,-0.092271306,0.40330252051353455,0.47241324186325073,-34.29721,0.48639345,1.5830383,1.3398416,1.0294292,Very_High,0.020114653,96.593834
Autumn,"2014-08-28",0.004519122,0.0109517835,0.03328877,0.015201846,0.010955457,-0.014735313,0.012168903,0.013472922,0.013107996,0.025618242,0.043660816,0.0048611565,0.054627605,0.061178446,0.12050975,0.04028918,0.06158469,0.10783675,1.5754752,1.0326266,1.0679713,1.00614,1.0154426,1.0418893,1.0689849,0.028114643,0.0014983956,0.032431826,87.34115,1.8215058,58.11757,-0.09646912,67.14328,64.77211,57.20311,-0.023608088,-0.026769284,-0.063797176,0.5318517088890076,0.5661300420761108,-4.0444446,0.63899136,1.8977661,1.5782704,1.0469427,High,0.009340313,102.88605
Summer,"2014-05-08",0.0019220154,0.0140389325,0.038506847,0.074691035,0.026348608,-0.021990689,-0.03335175,0.017816793,0.012675183,0.0065551405,0.0382514,-0.05108951,0.060368482,0.13934301,0.1512572,0.04073511,0.11790997,0.13182972,0.72515607,1.037539,1.0719295,0.9948902,1.0002128,1.0564548,1.0878205,0.057857875,0.0018711053,0.043128345,86.30128,0.48356247,42.932335,-0.039126586,48.352123,70.50232,45.981434,-0.07008111,-0.15024143,-0.1871157,0.48746150732040405,0.5128382444381714,-6.022614,0.8147893,2.4310532,2.0236585,1.0765002,Very_High,0.025975296,85.97663
Spring,"2014-03-18",-0.011238226,0.0043338784,0.0,0.029431313,-0.0032301147,-0.020507004,0.089841105,-0.09933327,-0.0025733088,-0.0048218546,0.09209491,0.0069297827,0.006758766,-0.027123177,-0.03156054,-0.0048695416,-0.03740778,-0.04289026,0.80542195,1.0029894,0.99877274,1.0026073,1.000631,1.0041296,1.002747,0.009160297,-9.092765E-4,0.027662093,65.930565,1.6904274,47.08224,-0.02666092,47.479084,49.36578,43.08421,5.0822564E-4,0.045453027,0.07962351,0.2812693417072296,0.5035537481307983,-21.131536,-0.020024672,0.010681152,0.020693488,1.0107101,Very_High,0.032013148,76.9681
Summer,"2014-04-01",0.0030183361,-0.0017831104,0.013019961,-0.011498759,-0.008964498,0.006193663,-0.012905131,0.089841105,-0.09933327,-0.0025733088,-0.00780127,-0.05500281,0.021636715,0.020351494,-0.0181681,0.010243687,0.0053242636,-0.032490175,0.8429056,1.0128419,1.0147651,1.0058532,1.0087532,1.0143114,1.0232267,0.009547609,-1.8666945E-4,0.026027998,72.74187,-0.33093184,48.767784,-0.0304039,41.760277,49.264057,49.790318,-0.034190066,-0.033876285,0.03192053,0.4665314257144928,0.42009133100509644,-38.009186,0.20975727,0.35595703,0.2510784,1.0177892,Stay,0.0029713754,76.19422
Summer,"2014-04-09",-0.020447357,0.001915437,0.0030183361,-0.0017831104,0.013019961,-0.011498759,0.012675183,0.0065551405,-0.032565966,0.006766618,0.045714248,8.727538E-4,-0.030528244,-0.009509652,0.039661866,-0.04030758,-0.027932363,0.036180988,0.8537165,0.9949842,0.9944989,1.0014199,0.9925326,0.9937255,1.0037211,0.012205763,4.1641464E-4,0.023605814,59.17063,1.0935036,46.89552,-0.071964264,52.920036,53.742424,48.24271,0.012936909,-0.016574852,-0.020091008,-0.2627304196357727,-0.009204443544149399,-45.836796,-0.44314414,-0.04509735,0.17647472,0.99576104,Very_High,0.07447838,79.91224
Summer,"2014-06-20",-0.015166242,-0.020842165,-0.004422839,0.028959537,0.027028697,0.0316619,0.024269426,0.11958941,-8.377515E-4,-0.03335175,0.092461266,-0.010351419,-1.8475925E-4,0.064605966,0.23070426,-0.009819206,0.053302385,0.22572692,3.7418456,1.0013198,1.0479412,0.98980886,0.98322564,0.9936799,1.0636325,0.018066272,-0.0030338287,0.069321536,47.694313,-0.60977936,73.04942,-0.14366683,62.62626,79.527596,70.43463,0.04078527,0.0070027374,-0.166676,0.6406754851341248,0.7103148102760315,-25.865435,-1.0625181,1.7364273,2.2676864,1.0221045,Very_High,0.045921106,95.52803
Summer,"2014-06-02",0.0042009256,0.028700944,0.015756577,0.020525644,0.009553639,-0.017490534,0.141743,-0.043087915,0.019332768,6.404181E-4,0.15989558,0.009841676,0.09161934,0.101038344,0.22946216,0.058601562,0.06756396,0.1870235,1.3541135,1.0381165,1.0872254,0.99891293,1.0166277,1.0389386,1.1096823,0.025881866,0.0022559024,0.06129277,86.902824,1.1847931,65.08202,0.015847016,44.880116,72.17598,64.03292,-0.022748604,-0.039704982,-0.20714828,0.7700135707855225,0.808564305305481,-7.407215,0.3471403,2.5527802,2.37921,1.0615913,Very_High,0.048076075,93.801025
Summer,"2014-06-19",0.0038248552,-0.020503651,0.016744072,0.030057486,0.015433543,0.047444686,0.010447877,0.1251159,0.006969302,-0.027766472,0.0932662,-0.0070757926,-1.8475925E-4,0.070133485,0.24092652,-0.009819206,0.056871433,0.2335722,1.3839018,1.011924,1.0609682,0.99934703,0.99209005,1.00635,1.0786777,0.021261718,-0.0023947395,0.06979692,47.694313,-0.24524537,70.66,-0.15727158,63.709408,76.63925,70.43463,0.028449342,-0.003194537,-0.16408703,0.6743882298469543,0.7253186702728271,-12.0480385,-0.8703127,1.9535751,2.3887315,1.0321938,Very_High,0.01950159,92.8635
Summer,"2015-04-07",0.009533748,0.012137487,-0.023500789,-0.01599998,0.02922185,0.0016031819,-0.016111396,0.0702383,0.092085496,0.048507605,0.004511324,-0.061931252,0.0021118235,-0.0111909555,0.14364387,-0.017309476,-0.005837164,0.13762918,0.6721413,1.0033695,1.0217438,1.0042878,1.0070404,1.0052049,1.0117296,0.013412294,-4.419897E-4,0.039200734,39.87429,0.9311844,53.69411,-0.07764206,63.063107,50.08781,59.281708,-0.013251538,0.010002146,-0.100604706,-0.08384925127029419,-0.1497580111026764,-65.571434,-0.108247995,0.245018,0.299142,0.99241817,Stay,0.0035124277,128.57
Winter,"2014-10-23",0.066212535,0.018270852,-0.039393395,0.015991073,-0.005238054,0.012671033,0.038159285,-0.0041412637,0.050499756,-0.029020796,0.015871463,-0.01907249,0.030376917,0.047463026,0.08484165,-0.023755211,0.005116697,0.022698885,1.105946,1.0436828,1.0549319,1.0323606,1.0474516,1.0476139,1.044504,0.018478194,5.371083E-4,0.016820963,40.982964,1.2662811,51.736637,0.033867646,60.15873,52.659306,54.645443,-0.03363474,-0.062367268,-0.08008494,0.17391397058963776,0.059348657727241516,-70.02642,1.042864,0.5109329,-0.010499071,1.039788,Very_High,0.049976226,109.39207
Spring,"2014-02-25",-0.020507004,-0.0065647806,0.026045518,0.050778396,0.025800813,-0.004802167,0.017154528,-0.05542272,0.011551326,0.08546691,0.024393734,-0.07807969,0.001428529,-0.03399619,-0.06135354,-0.0046334,-0.049590077,-0.07326154,0.5745743,0.9861996,0.97762513,0.9874855,0.97587323,1.0019978,0.98331887,0.032782283,-0.0010658406,0.033016317,58.938126,4.9229074,24.392342,0.0,0.0,57.24132,34.05076,0.032830313,0.08283943,0.12937033,0.5645061731338501,0.5388838052749634,-4.002872,0.06847519,-0.10029602,-0.13453361,0.9845254,Very_High,0.017315634,75.52968
Spring,"2015-02-24",0.028720444,0.01895922,0.052342523,0.01666389,0.02002002,0.008501185,0.02902141,-0.011834452,0.021326914,-0.023363229,0.07645641,-0.032198742,0.11481985,0.17285138,0.16784747,0.06907034,0.12685892,0.13958833,1.092142,1.0679212,1.1243743,1.0138223,1.0324892,1.0776907,1.1491836,0.04823571,2.3184865E-4,0.058058854,90.87291,-0.7062416,59.60781,0.12913056,50.3559,70.40422,58.944675,-0.06315151,-0.12122173,-0.11484272,0.8907275795936584,0.7972016334533691,-3.6262863,1.4801502,4.9973145,4.2572393,1.12615,Very_Low,-0.0149700595,131.6
Autumn,"2014-09-19",0.011623249,0.0044816346,0.021450132,-0.045974843,-0.026085047,0.004519122,0.066704385,-0.004820966,0.018336132,0.05112943,0.08118795,-0.008714271,0.029573504,0.020903556,0.08385731,0.011248564,-0.01218663,0.06268047,1.077123,1.0055614,1.0305431,0.9960145,1.0023229,1.0009816,1.0290011,0.015258018,-3.8864202E-4,0.029324902,64.79225,-0.07736816,68.82974,0.0070259096,61.32759,47.48883,68.24112,-0.021723121,0.007845731,-0.029815916,0.6275279521942139,0.6574128270149231,-47.368397,-0.046672344,0.89671326,0.9200494,1.0130397,Little_High,0.0057646907,102.09265
Summer,"2014-05-29",0.047444686,0.004565795,0.016832106,0.0022637355,0.0014973148,5.573365E-4,0.13494936,-0.032546524,0.017130943,0.006342694,0.15867284,0.005495659,0.07828928,0.080639966,0.21767779,0.04037246,0.04962457,0.17872915,1.41757,1.0589759,1.1072499,1.0226883,1.040181,1.0574152,1.1298419,0.022480924,0.0011297658,0.05807891,80.4803,0.22181702,71.07733,-9.078979E-5,46.291527,69.31127,61.800087,-0.041962374,-0.038264573,-0.22385304,0.8304657936096191,0.8182179927825928,-12.316258,0.49874735,2.5198288,2.2704551,1.0958036,Very_High,0.04471884,93.801025
Summer,"2014-04-24",0.08076685,0.020950744,-0.023969213,-0.008598104,-0.034864943,0.0046851123,0.017816793,0.012675183,0.0065551405,-0.032565966,0.021680458,-0.024999764,0.07822963,0.04187617,0.063672766,0.003716309,-0.02765109,-0.010462658,3.1950183,1.0676708,1.0673327,1.0591418,1.0749007,1.0687263,1.0673738,0.020386107,6.9723616E-4,0.015841754,46.050083,0.40600127,53.854862,-0.04147186,47.97846,41.772095,49.17341,-0.081819415,-0.06394485,-0.07155397,0.33448904752731323,-0.07192093878984451,-84.038475,0.82381773,0.21131897,-0.20058991,1.0704572,Very_High,0.060368482,84.73642
Spring,"2015-01-12",0.019123256,-0.051830333,-0.011160906,0.0060053677,0.0059892307,0.01761513,-0.059796885,0.081876874,0.045310035,0.06325316,-0.0029228285,-0.09527465,-0.004676738,-0.008787364,0.05512813,-0.06455642,-0.05514644,-0.006617646,1.0166517,0.98683214,0.99286413,0.998337,0.99358803,0.98887557,0.97529805,0.022839203,-1.8939376E-6,0.031625368,20.365494,-0.6822815,54.652046,-0.12460937,68.19416,44.51666,57.093346,0.007363336,0.018323243,-0.00391832,0.1333073079586029,-0.032745566219091415,-19.203773,-0.27133888,-0.6221237,-0.48645428,0.97678876,Very_High,0.01535988,113.91043
Summer,"2014-04-30",0.038506847,0.074691035,0.026348608,-0.021990689,-0.0032558849,-0.033155475,0.017130943,0.006342694,-0.012905131,0.089841105,0.032013148,-0.02640903,0.1491259,0.106224835,0.08751964,0.11972721,0.06665815,0.049375977,1.5599997,1.0724154,1.0924613,1.0117375,1.0636488,1.0906473,1.1019541,0.04469382,0.0058525363,0.02995429,85.729805,0.9136055,49.780792,-0.05046463,49.32372,44.938606,46.701828,-0.113882676,-0.1222668,-0.11346342,0.46458566188812256,0.3826639652252197,-20.076065,2.288351,1.8916779,0.74750227,1.0890598,High,0.00830799,84.73642
Winter,"2014-12-12",-0.0041744616,-0.014252487,-0.02794375,-0.033593684,0.023409717,0.017852472,0.047654957,0.0956416,-0.030321041,-0.02063801,0.120347224,0.012370239,-0.040918704,0.0123401405,0.15094799,-0.06896561,-0.020161381,0.12019747,1.135734,0.9694619,1.0013884,0.9800474,0.9659839,0.95368034,1.0126956,0.022370933,-0.0012858592,0.062410973,51.112694,-0.57234496,73.416664,0.006086731,58.47583,59.301975,69.93343,0.055597607,0.012542814,-0.057609458,0.46070408821105957,0.4685596227645874,-51.886845,-2.3194258,0.73365784,1.8933707,0.97307605,Very_High,0.02592277,114.31882
Spring,"2015-03-17",0.038672253,-0.027430464,-0.015182081,-0.0019411446,-0.018955952,0.028720444,0.09146398,0.080909096,-0.060014017,0.05781706,0.12551215,0.013180709,-0.0020846531,0.0028708496,0.13904591,-0.04075255,-0.031909827,0.10030262,0.84717745,1.011813,1.0449508,1.0207788,1.0118916,0.9950535,1.0602642,0.021826427,3.0307024E-4,0.06699696,22.665169,-0.35884857,70.12416,0.023521423,55.813496,60.35125,63.856564,0.0042145243,0.013231104,-0.09232581,0.21206240355968475,0.21457722783088684,-83.06356,-1.5909595,0.95762634,1.7531061,1.0119964,Very_High,0.015158658,129.25
